id,name,address,latitude,longitude,rating,second_word,types
,माधव नारायण मन्दिर,"PFH9+6PX, शङ्खरापुर 44600, नेपाल",27.7280999,85.4693435,4.6,शङ्खरापुर 44600,", hindu_temple"
,Madhav Narayan Municipality,"Madhopur, Rautahat (Province-2, नेपाल",26.8904194,85.3420982,3.5,Rautahat (Province-2,", historic_site"
,"Bhelahi Bazar, Madhav Narayan-3, Bhelahi, Rautahat Nepal","Bhelahi Market, Madhav Narayan-3, नेपाल",26.8869932,85.2879218,4.0,Madhav Narayan-3,", historic_site"
,मुस्लिम एरिया,"W58G+JRF, Pathara Budharampur 44500, नेपाल",26.9165534,85.1770568,0.0,Pathara Budharampur 44500,", mosque"
,Mahadev Mandir Pataura,"W692+M68, Maulapur, पतौरा, नेपाल",26.9191579,85.2006015,4.6,Maulapur,", hindu_temple"
,Abdul rahman,"R57R+JHG, जोवहा 44500, नेपाल",26.813043,85.190241,5.0,जोवहा 44500,", park"
,"Noori Masjid, Paroha 5","नुरी मस्जिद, परोहा नगरपालिका 5 पोखरीया Side, हुलाकी राजमार्ग, बसन्तपट्टी 44500, नेपाल",26.8417577,85.2466837,3.5,परोहा नगरपालिका 5 पोखरीया Side,", mosque"
,Bramsthan Temple,"R6JJ+87P, राजपुर फरहदवा 44500, नेपाल",26.8308439,85.2307336,5.0,राजपुर फरहदवा 44500,", hindu_temple"
,परोहा,"परोहा, 44500, नेपाल",26.8593377,85.2306792,,44500,", monument"
,Paroha Lakeview Picnic Spot,"R7X8+C2, तेजापाकर 44500, नेपाल",26.8485893,85.2650116,5.0,तेजापाकर 44500,", picnic"
,Jame Masjid Badharwa,"25JW+GQM, लक्ष्मीनिया 44500, नेपाल",27.031304,85.1969067,5.0,लक्ष्मीनिया 44500,", mosque"
,Muslim.Kabristan,"25JW+PFQ, Badharwa 44500, नेपाल",27.0318395,85.1962451,5.0,Badharwa 44500,", museum"
,PETBHARWA MATH RAUTAHAT NEPAL,"X5WQ+W6, सन्तपुर दोस्तिया, नेपाल",26.9973125,85.1880625,5.0,सन्तपुर दोस्तिया,", hindu_temple"
,Phatuwa,"2654+MHR, फतुवा हर्षाहा 44500, नेपाल",27.0092338,85.2064065,5.0,फतुवा हर्षाहा 44500,", monument"
,Bairganiya Bazar ( बैरगनियाँ चौक रौतहट नेपाल ),"Bairganiya Rautahat, Bairganiya 44500, नेपाल",26.9763494,85.2006203,2.7,Bairganiya 44500,", trek"
,Ancient Purenwa (Bilash kunj Durbar),"Purenwa Durbar, gaur-10, Samanpur-Gaur Road Purenwa, गौर 44500, नेपाल",26.77626,85.2823994,4.2,gaur-10,", amusement_park"
,Rajdevi Mandir,"Q898+88P, Mudwalwa-Bagmati-Road, गौर 44500, नेपाल",26.7683399,85.3158373,3.9,Mudwalwa-Bagmati-Road,", church"
,राजदेवी,"राजदेवी, नेपाल",26.7700516,85.3265449,,नेपाल,", tourist_attraction"
,Karbana jama masjid,"Q888+HPX, राजदेवी 44500, नेपाल",26.7664959,85.31686,4.6,राजदेवी 44500,", mosque"
,Nepal Yetiraj Treks Pvt. Ltd.,"ठमेल मार्ग, काठमाडौँ 44600, नेपाल",27.7156426,85.3114206,5.0,काठमाडौँ 44600,", trek"
,Masjid-e- Umar ( Damar ),"R6MX+XWW, राजपुर फरहदवा 44500, नेपाल",26.8349794,85.2497878,3.5,राजपुर फरहदवा 44500,", mosque"
,"Chapur Chowk / Chandrapur Chowk, Rautahat, Nepal","4995+6VM, महेन्द्र राजमार्ग, चन्द्रपुर 44515, नेपाल",27.1195995,85.3575133,3.7,महेन्द्र राजमार्ग,", historic_site"
,"Zirayat Church, Nepal जिरायत मण्डली","3F8R+PQ8, ढुंग्रेखोला 45804, नेपाल",27.0668029,85.49191,5.0,ढुंग्रेखोला 45804,", church"
,"Shivalay Pokhari ""Fun, Gym & Boating Park""","Q76H+JM3, Barahwa Pool Rd, गौर 44500, नेपाल",26.7624651,85.2789507,1.0,Barahwa Pool Rd,", tourist_attraction"
,यमुनामाई,"यमुनामाई, 44500, नेपाल",26.8243192,85.3058216,,44500,", tourist_attraction"
,Jame masjid saruatha 9,"सरुअठा 44500, नेपाल",26.8363596,85.2883187,4.7,नेपाल,", mosque"
,Yamuna Mai Mandir Jhunkhunwa-5,"R78R+54P, झुनखुनवा 44500, नेपाल",26.8154977,85.2903278,4.5,झुनखुनवा 44500,", hindu_temple"
,Anutha Mahato Memorial Trust,"R8Q9+8R6, पचरुखी 44500, नेपाल",26.8382509,85.3195175,5.0,पचरुखी 44500,", monument"
,गन्तव्य असीमित ट्रेकिङ नेपाल,"Thamel Rd, काठमाडौँ 44600, नेपाल",27.7169482,85.3117758,5.0,काठमाडौँ 44600,", trek"
,Ramdev takur,"R7V7+97, फतुवा महेशपुर 44500, नेपाल",26.8434734,85.2631307,0.0,फतुवा महेशपुर 44500,", hike"
,रोल्पा,"रोल्पा, नेपाल",28.3815621,82.6483442,,नेपाल,", tourist_attraction"
,रोल्पा,"रोल्पा, 22100, नेपाल",28.3030364,82.6364834,,22100,", mosque"
,Rakhuli chawor Rolpa,"Gopal Rana magar, भावाङ 22100, नेपाल",28.3815621,82.6483442,0.0,भावाङ 22100,", hindu_temple"
,"Triveni Temple,Muglin","VH55+HWX, दारेचोक 44200, नेपाल",27.8589916,84.5598592,5.0,दारेचोक 44200,", hindu_temple"
,त्रिवेणी,"त्रिवेणी, 22100, नेपाल",28.3239861,82.5039294,,22100,", historic_site"
,Love Park त्रिवेणी गाउँपालिका राेल्पा,"8CCH+4Q2, Unnamed Road, जुँगार 22100, नेपाल",28.3202725,82.4294031,1.5,Unnamed Road,", picnic"
,Bhumethala public temple sunchhahari-5 kasala rolpa,"9Q5H+PX4, जैमाकसला 22100, नेपाल",28.3592614,82.7799677,0.0,जैमाकसला 22100,", hindu_temple"
,"Rolpa Sunchhahari, Jharana","CG94+HR8, तालाबाङ 22100, नेपाल",28.4189129,82.5070878,0.0,तालाबाङ 22100,", trek"
,Madi 6 sariga church house nepla,"9GFC+3VH, कोर्चावाङ 22100, नेपाल",28.3726733,82.5222324,0.0,कोर्चावाङ 22100,", church"
,Madi nadi Pul,"2783+6WG Parewa Danda, 6 km toward to Vorletar from, Vyas-10, ब्यास, नेपाल",28.0155551,84.254835,0.0,6 km toward to Vorletar from,", tourist_attraction"
,"Madi Bridge,Rolpa Road","8HMX+7F, लिवाङ 22100, नेपाल",28.333247,82.5987148,4.0,लिवाङ 22100,", monument"
,थामडाँडा,"XQMJ+X8W, वालिङ 33801, नेपाल",27.9849897,83.7808317,5.0,वालिङ 33801,", picnic"
,Madi river bank Obang,"6J2V+C5G, घोडागाउँ 22100, नेपाल",28.2010746,82.6429424,0.0,घोडागाउँ 22100,", hike"
,Rock Garden,"7M88+X7H, लिवाङ्ग 22100, नेपाल",28.2674462,82.6657419,4.0,लिवाङ्ग 22100,", park"
,Lapal church,"5HWC+JP, जौलीपोखरी 22100, नेपाल",28.1965584,82.5718136,5.0,जौलीपोखरी 22100,", church"
,Rolpa View,"5HCG+8RH, Sworgadwari Road, मसिना 22100, नेपाल",28.1708147,82.5770992,0.0,Sworgadwari Road,", tourist_attraction"
,"Uma, Dhoreni Rolpa","5JF7+WPW, जौलीपोखरी 22100, नेपाल",28.1748629,82.6143373,5.0,जौलीपोखरी 22100,", tourist_attraction"
,Rijal home,"4MJ5+GV, स्वर्गद्वारीखाल 22300, नेपाल",28.131296,82.6595899,5.0,स्वर्गद्वारीखाल 22300,", museum"
,Runtigadhi Rural Municipality,"5GR4+72G, झेनाम 22100, नेपाल",28.1906915,82.5050644,4.5,झेनाम 22100,", monument"
,Runti Gadhi रुन्टीगढी,"5GC4+G4, दुबीडांडा 22100, नेपाल",28.1712577,82.5053156,0.0,दुबीडांडा 22100,", historic_site"
,top,"5C2M+MPF, 22100, नेपाल",28.1516947,82.4342859,0.0,22100,", trek"
,Rapti Peace Park Picnic Ground,"48W9+WQ, तुलसीपुर 22412, नेपाल",28.1472976,82.3194113,5.0,तुलसीपुर 22412,", picnic"
,सरिकोट,"6RQ3+6G, सिर्पा 22100, नेपाल",28.2380578,82.8038686,3.0,सिर्पा 22100,", park"
,G.C CHURCH KASALA ROLPA,"8Q86+7CX, जैमाकसला 22100, नेपाल",28.3157431,82.7611274,4.0,जैमाकसला 22100,", church"
,Fulwari Masjid فُلواری مسجد,"3J5G+GMR, Eklaini, नेपालगञ्ज, नेपाल",28.0588608,81.6265427,4.8,Eklaini,", mosque"
,लुङ्ग्री ०३ गोठेचौर रोल्पा,"6RG9+RRH, सिर्पा 22100, नेपाल",28.2270743,82.8196152,3.8,सिर्पा 22100,", monument"
,Lungri Rural Municipality,"वडाचौर 22100, नेपाल",28.2632611,82.7709261,4.2,नेपाल,", trek"
,नौधारीखोर्या Naudhari Khorya,"GFH4+QF6, खारा 22000, नेपाल",28.5294105,82.456144,1.0,खारा 22000,", park"
,Kharsubot Rolpa,"FFXR+CW, इरिवाङ 22100, नेपाल",28.4986311,82.4912913,0.0,इरिवाङ 22100,", amusement_park"
,एकता प्रशंसा मण्डली,"Gangadev 2, नेपाल",28.4394078,82.4232718,0.0,नेपाल,", church"
,SHIVA CAVE शिव गुफा,"दामाचौर 22100, नेपाल",28.3825804,82.3563866,5.0,नेपाल,", museum"
,पिर्ता थान,"F9PP+G62, बाफुखोला, नेपाल",28.4862645,82.3855301,5.0,बाफुखोला,", hindu_temple"
,शहीद मेमोरियल युवा क्लब(Shahid Memorial Youth club),"GF9M+PM3, पाछावाङ 22100, नेपाल",28.5192779,82.4841696,5.0,पाछावाङ 22100,", monument"
,गंगादेव गाउँपालिका रोल्पा,"CCMF+7QC, जिनाबाङ 22100, नेपाल",28.4331556,82.4243624,4.0,जिनाबाङ 22100,", historic_site"
,डाली खोरिया क्षेत्र,"G92V+FJ2, बाफुखोला, नेपाल",28.5011292,82.394,5.0,बाफुखोला,", hike"
,Sunchhahari Rural Municipality,"Pobang-5, नेपाल",28.3612134,82.7948258,4.2,नेपाल,", park"
,Sunchhahari Natural Waterfall,"8QWX+XR7, सिउरी 22100, नेपाल",28.3474155,82.7995495,4.8,सिउरी 22100,", tourist_attraction"
,Thabang Ground,"GP24+QPH, Unnamed Road, थवाङ 22100, नेपाल",28.5019465,82.7068527,3.5,Unnamed Road,", park"
,थवाङ,"थवाङ, नेपाल",28.4901718,82.723924,,नेपाल,", tourist_attraction"
,Gothmare. khumel rolpa,"7MJJ+HP2, लिवाङ्ग 22100, नेपाल",28.2813664,82.6817565,5.0,लिवाङ्ग 22100,", tourist_attraction"
,Thabang rolpa,"FPRF+3H7, थवाङ 22100, नेपाल",28.4901718,82.723924,5.0,थवाङ 22100,", mosque"
,Election Agrovet Thabang Rolpa,"R.M 2, थवाङ 22106, नेपाल",28.4987987,82.7104765,5.0,थवाङ 22106,", aquarium"
,Devi Than,"GM8J+WP, थवाङ 22000, नेपाल",28.5172855,82.6817811,1.0,थवाङ 22000,", hindu_temple"
,Purna Roka Memorial Statue,"FPX5+W8W, थवाङ 22100, नेपाल",28.5000309,82.708226,0.0,थवाङ 22100,", monument"
,"Goalchar, गोलचर","GM2Q+X8X, थवाङ 22100, नेपाल",28.5024783,82.68837,0.0,थवाङ 22100,", trek"
,सुनिल स्मृति गाउँपालिका,"6PWH+JXR, मिझीङ 22100, नेपाल",28.2466281,82.729893,3.8,मिझीङ 22100,", park"
,R. S. Aquarium House,"J9VF+4Q7, F072, महालक्ष्मी 44700, नेपाल",27.6427866,85.3744124,3.3,F072,", aquarium"
,Sunil kumar,"Hulaki Rd, 32800, नेपाल",27.5296709,83.1318334,5.0,32800,", hindu_temple"
,"Kamal Pokhari, Rukum East","JJ6F+XGR, रुकुमकोट 22000, नेपाल",28.6124842,82.623778,4.5,रुकुमकोट 22000,", park"
,Masjid-e-Umar (Shamsi-01),"RP4M+5VR, Bela - Samsi Rd, शम्सी 45700, नेपाल",26.805489,85.7346486,4.4,Bela - Samsi Rd,", mosque"
,"बराह मन्दिर , Barah Temple","QHF5+279, स्यालाखदी 22000, नेपाल",28.7730055,82.5591375,5.0,स्यालाखदी 22000,", hindu_temple"
,"Sisne Word no.7,Rukum East Umesh Budha","JHQ3+7QR, रुकुमकोट 22000, नेपाल",28.638232,82.5544024,0.0,रुकुमकोट 22000,", historic_site"
,Sisne Himal,"Sisne Himal, स्यालाखदी 22000, नेपाल",28.8276006,82.6166868,3.9,स्यालाखदी 22000,", hike"
,Hydro Waterfall,"HP49+23, काँक्री 22000, नेपाल",28.555098,82.717645,5.0,काँक्री 22000,", amusement_park"
,Ananta A.G.F.N bhume 3 sima rukum East,"HMC8+48, महत 22000, नेपाल",28.5704856,82.66583,5.0,महत 22000,", church"
,"Maring hill, Bhume, Rukum East","GPJH+GR2, महत 22000, नेपाल",28.5310925,82.7294577,0.0,महत 22000,", tourist_attraction"
,काक्री गाउँ,"HP5P+8MQ, काँक्री 22000, नेपाल",28.5583468,82.7367372,5.0,काँक्री 22000,", museum"
,"Mahat Gau Rukum East, pokhardanda","HM59+J27, महत 22000, नेपाल",28.5590126,82.6675383,4.2,महत 22000,", monument"
,ANUGRAH A.G.F.N. CHURCH MARIPAKHA RUKUMKOT RUKUM EAST,"JJ9F+4C3, रुकुमकोट 22000, नेपाल",28.617622,82.622573,5.0,रुकुमकोट 22000,", church"
,"पुथा उत्तरगंगा गाउपालिका तकसेरा,पुर्बी रुकुम","HRM9+FWJ, तकसेरा 22000, नेपाल",28.5837053,82.8197768,5.0,तकसेरा 22000,", mosque"
,Ziyaulkingnp,"VVFR+PP3, नरैनापुर 21900, नेपाल",27.8751906,81.891732,5.0,नरैनापुर 21900,", mosque"
,सिद्ध मस्ता (siddha masta),"MVGH+92X, रन्मामैकोट 22000, नेपाल",28.675983,82.8776114,5.0,रन्मामैकोट 22000,", hindu_temple"
,पुथा उत्तरगंगा,"पुथा उत्तरगंगा, नेपाल",28.5843557,82.822319,,नेपाल,", picnic"
,Rup patan,"RR76+2VJ, रन्मामैकोट 22000, नेपाल",28.8125893,82.8121502,4.5,रन्मामैकोट 22000,", hike"
,"Dahabang, Musikot Rukum west","HFV3+7R, भलाक्चा 22000, नेपाल",28.593133,82.454557,5.0,भलाक्चा 22000,", tourist_attraction"
,"Bajagaun,Musikot Rukum West","HFV3+F4, भलाक्चा 22000, नेपाल",28.5936342,82.4528261,4.0,भलाक्चा 22000,", tourist_attraction"
